,,,,4*1000 PAGO PARCIAL DE LIQUIDACION 2025 JULIO RODRIGUEZ ," $ 10,000 ", FINANCIERO ,18-Dec,
,,,,PAGO SALDO DE LIQUIDACION 2025 AALEXANDER  RODRIGUEZ ," $ 508,323 ", NOMINA ,18-Dec,
,,,,PAGO SALDO  DE LIQUIDACION 2025 JULIO RODRIGUEZ ," $ 73,894 ", NOMINA ,18-Dec,
,,,,4*1000 PAGO  SALDO  DE LIQUIDACION 2025 JULIO RODRIGUEZ , $ 296 , FINANCIERO ,18-Dec,
,,,,ajuste caja, $ -385 ,FINANCIERO,12-Mar,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,subtotal,," $ 26,208,211 ",,,
,,,,, $ 0 ,,,
,,,,,,,,
1771," $ 6,846,259 ",9-feb., op#1131 factura #1566 hormigon metro 104 corte#1 ,PAGO FIC FACTURA ALTAMORADA  , $ 759 ,PRODUCCION,11-Feb,
,,,,4*1000 PAGO FIC FACTURA ALTAMORADA  , $ 3 ,FINANCIERO,11-Feb,
,,,,SEGUROS SURAMERICANA PAGO POLIZAS LIQUIDACION DOLLARCITY PALMIRA," $ 25,000 ",ADMINISTRATIVO,6-Mar,
,,,,4*1000 SEGUROS SURAMERICANA PAGO POLIZAS LIQUIDACION DOLLARCITY PALMIRA, $ 100 ,FINANCIERO,6-Mar,
,,,,MANUEL ZAMORA PAGO SALDO TRANSPORTE MATERIAL DESDE BOGOTA A MEDELLIN PARA OP 1130," $ 1,267,800 ",PRODUCCION,6-Mar,
,,,,gasolina 394," $ 60,000 ",transporte,5-Mar,
,,,,ANDRES GIOVANNY DIAZ COMPRA CEMENTO PARA LA OBRA BODEGA # 3  COTIZACION 8 150 BULTOS DE CEMENTO," $ 4,683,027 ", NOMINA ,5-Mar,
,,,,NET CAHS ANDRES GIOVANNY DIAZ COMPRA CEMENTO PARA LA OBRA BODEGA # 3  COTIZACION 8 150 BULTOS DE CEMENTO," $ 26,856 ", FINANCIERO ,5-Mar,
,,,,modulo combustible 298," $ 640,000 ",transporte,30-Jul,
,,,,1 bijia 295 oscar," $ 80,000 ",transporte,30-Jul,
,,,,gaoslina 394," $ 60,000 ",transporte,3-Mar,
,,,,4*1000 PAGO FIC SENA LIQUIDACION CONTRATO DOLLARCITY ," $ 2,261 ",FINANCIERO,20-Feb,
,,,,ajuste caja, $ 453 ,FINANCIERO,3-Mar,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,subtotal,," $ 6,846,259 ",,,
,,,,, $ -0 ,,,
,,,,,,,,
1773," $ 37,926,240 ",9-feb., corte #3 dollarcity  op#1126 fact#1568 ,PAGO NOMINA BBVA DEL 1 AL 15 DE FEBRERO DEL 2026," $ 10,760,158 ", NOMINA ,17-Feb,
,,,,NET CASJ PAGO NOMINA BBVA DEL 1 AL 15 DE FEBRERO DEL 2026," $ 78,167 ",FINANCIERO,17-Feb,
,,,,PAGO NOMINA DECCY BAYONA RUEDAS DEL 1 AL 15 DE FEBRERO DEL 2026," $ 1,150,000 ", NOMINA ,17-Feb,
,,,,4*1000 PAGO NOMINA DECCY BAYONA RUEDAS DEL 1 AL 15 DE FEBRERO DEL 2026," $ 4,600 ",FINANCIERO,17-Feb,
,,,,PAGO NOMINA JONNY CASTRELLON DEL 1 AL 15 DE FEBRERO DEL 2026," $ 1,178,000 ", NOMINA ,17-Feb,
,,,,4*1000 PAGO NOMINA  JONNY CASTRELLON  DEL 1 AL 15 DE FEBRERO DEL 2026," $ 4,712 ",FINANCIERO,17-Feb,
,,,,PAGO NOMINA JULIO AGUDELO ROJAS DEL 1 AL 15 DE FEBRERO DEL 2026," $ 1,230,000 ", NOMINA ,17-Feb,
,,,,4*1000 PAGO NOMINA  JULIO AGUDELO ROJAS  DEL 1 AL 15 DE FEBRERO DEL 2026," $ 4,920 ",FINANCIERO,17-Feb,
,,,,PAGO NOMINA MARIA CAMILA DIAZ DEL 1 AL 15 DE FEBRERO DEL 2026," $ 282,000 ", NOMINA ,17-Feb,
,,,,4*1000 PAGO NOMINA  MARIA CAMILA DIAZ DEL 1 AL 15 DE FEBRERO DEL 2026," $ 1,128 ",FINANCIERO,17-Feb,
,,,,PAGO NOMINA WILLIAM  DIAZ DEL 1 AL 15 DE FEBRERO DEL 2026," $2,000,000 ", NOMINA ,17-Feb,
,,,,NET CASH  PAGO NOMINA  WILLIAM  DIAZ DEL 1 AL 15 DE FEBRERO DEL 2026," $ 16,124 ",FINANCIERO,17-Feb,
,,,,PAGO NOMINA JULIO RODRIGUEZ  DEL 1 AL 15 DE FEBRERO DEL 2026," $ 1,162,800 ", NOMINA ,17-Feb,
,,,,4*1000 PAGO NOMINA  JULIO RODRIGUEZ DEL 1 AL 15 DE FEBRERO DEL 2026," $ 4,651 ",FINANCIERO,17-Feb,
,,,,PAGO NOMINA JULIO PIERNAGORDA  DEL 1 AL 15 DE FEBRERO DEL 2026," $ 1,000,000 ", NOMINA ,17-Feb,
,,,,4*1000 PAGO NOMINA  JULIO PIERNAGORDA DEL 1 AL 15 DE FEBRERO DEL 2026," $ 4,000 ",FINANCIERO,17-Feb,
,,,,PAGO NOMINA ALEXANDER RODRIGUEZ  DEL 1 AL 15 DE FEBRERO DEL 2026," $ 1,198,900 ", NOMINA ,17-Feb,
,,,,4*1000 PAGO NOMINA   ALEXANDER RODRIGUEZ DEL 1 AL 15 DE FEBRERO DEL 2026," $ 4,796 ",FINANCIERO,17-Feb,
,,,,PAGO NOMINA JUAN CARLOS MARTINEZ  DEL 1 AL 15 DE FEBRERO DEL 2026," $ 1,306,619 ", NOMINA ,17-Feb,
,,,,4*1000 PAGO NOMINA    JUAN CARLOS MARTINE  DEL 1 AL 15 DE FEBRERO DEL 2026," $ 5,226 ",FINANCIERO,17-Feb,
,,,,PAGO NOMINA HENRY GONZALEZ RUIZ DEL 1 AL 15 DE FEBRERO DEL 2026," $ 1,209,250 ", NOMINA ,17-Feb,
,,,,4*1000 PAGO NOMINA   HENRY GONZALEZ RUIZ  DEL 1 AL 15 DE FEBRERO DEL 2026," $ 4,837 ",FINANCIERO,17-Feb,
,,,,PAGO NOMINA JOSE MANUEL FORERO DEL 1 AL 15 DE FEBRERO DEL 2026," $ 1,072,400 ", NOMINA ,17-Feb,
,,,,4*1000 PAGO NOMINA    JOSE MANUEL FORERO  DEL 1 AL 15 DE FEBRERO DEL 2026," $ 4,290 ",FINANCIERO,17-Feb,
,,,,PAGO NOMINA JORGE RODRIGUEZ DEL 1 AL 15 DE FEBRERO DEL 2026," $ 603,800 ", NOMINA ,17-Feb,
,,,,4*1000 PAGO NOMINA  JORGE RODRIGUEZ  DEL 1 AL 15 DE FEBRERO DEL 2026," $ 2,415 ",FINANCIERO,17-Feb,
,,,,PAGO NOMINA DIEGO VELANDIA DEL 1 AL 15 DE FEBRERO DEL 2026," $ 1,150,000 ", NOMINA ,17-Feb,
,,,,4*1000 PAGO NOMINA DIEGO VELANDIA  DEL 1 AL 15 DE FEBRERO DEL 2026," $ 4,600 ",FINANCIERO,17-Feb,
,,,,PAGO NOMINA MARK ANTHONY QUIÑONEZ DEL 1 AL 15 DE FEBRERO DEL 2026," $ 154,545 ", NOMINA ,17-Feb,
,,,,4*1000 PAGO NOMINA MARK ANTHONY QUIÑONEZ DEL 1 AL 15 DE FEBRERO DEL 2026, $ 618 ,FINANCIERO,17-Feb,
,,,,4*1000 PAGO REINTEGRO COSTOS Y GASTOS OSCAR CANTOR," $ 1,808 ",FINANCIERO,17-Feb,
,,,,PAGO NOMINA CAMILO DURAN  DEL 1 AL 15 DE FEBRERO DEL 2026," $ 1,084,187 ", NOMINA ,17-Feb,
,,,,4*1000 PAGO NOMINA CAMILO DURAN  DEL 1 AL 15 DE FEBRERO DEL 2026," $ 4,337 ",FINANCIERO,17-Feb,
,,,,retiro cajerto $1.400.000," $ 5,600 ",FINANCIERO,20-Feb,
,,,,gasolina 179," $ 60,000 ",transporte,20-Feb,
,,,,SACADA LEÑA," $ 200,000 ",ADMINISTRATIVO,20-Feb,
,,,,PAGO FIC SENA LIQUIDACION CONTRATO DOLLARCITY ," $ 565,333 ",ADMINISTRATIVO,20-Feb,
,,,,PAGO SERVICIO DE ENERGIA Y ASEO CODENSA PERIODO FACT 08-ENERO-06 DE FEBRERO 2026 BODEGA 1 ," $ 858,470 ",PRODUCCION,20-Feb,
,,,,4*1000 PAGO SERVICIO DE ENERGIA Y ASEO CODENSA PERIODO FACT 08-ENERO-06 DE FEBRERO 2026 BODEGA 1 ," $ 3,434 ",FINANCIERO,20-Feb,
,,,,PAGO SERVICIO DE ENERGIA Y ASEO CODENSA PERIODO FACT 08-ENERO-06 DE FEBRERO 2026 OFICINA," $ 115,500 ",ADMINISTRATIVO,20-Feb,
,,,,4*1000 PAGO SERVICIO DE ENERGIA Y ASEO CODENSA PERIODO FACT 08-ENERO-06 DE FEBRERO 2026 OFICINA, $ 462 ,FINANCIERO,20-Feb,
,,,,PAGO SERVICIO DE TELEFONIA MOVIL MES DE FEBRERO 2026 TIGO," $ 224,064 ",ADMINISTRATIVO,20-Feb,
,,,,4/*1000PAGO SERVICIO DE TELEFONIA MOVIL MES DE FEBRERO 2026 TIGO, $ 896 ,FINANCIERO,20-Feb,
,,,,PAGO SERVICIO DE ENERGIA Y ASEO CODENSA PERIODO FACT 08-ENERO-06 DE FEBRERO 2026 BODEGA 3," $ 98,280 ",PRODUCCION,20-Feb,
,,,,4*1000 PAGO SERVICIO DE ENERGIA Y ASEO CODENSA PERIODO FACT 08-ENERO-06 DE FEBRERO 2026 BODEGA 3, $ 393 ,FINANCIERO,20-Feb,
,,,,PAGO FACTURAS NUMERO SIS 714 --716 SISTEMAR OFFICES ," $ 1,090,648 ",PRODUCCION,20-Feb,
,,,,NET CASH PAGO FACTURAS NUMERO SIS 714 --716 SISTEMAR OFFICES ," $ 12,486 ",transporte,20-Feb,
,,,,PAGO ARREGLO VEHICULO OSCAR CANTOR PLACA RZM 295  FC 33128," $ 1,080,000 ",ADMINISTRATIVO,23-Feb,
,,,,4*1000 PAGO ARREGLO VEHICULO OSCAR CANTOR PLACA RZM 295  FC 33128," $ 5,640 ",FINANCIERO,23-Feb,
,,,,PAGO ARREGLO TECLADO LENOVO INDCOM SISTEM COMPUTADOR PAOLA CANTOR," $ 130,000 ",mantenimiento,23-Feb,
,,,,4*1000 PAGO ARREGLO TECLADO LENOVO INDCOM SISTEM COMPUTADOR PAOLA CANTOR, $ 520 ,FINANCIERO,23-Feb,
,,,,"PAGO RETENCION EN LA FUENTE ENERO DIMALCCO PUBLICIDAD , PLATAFORMA BANCOLOMBIA NO SIRVE"," $ 1,352,000 ",ADMINISTRATIVO,23-Feb, reponer plata a dimalcco d eparte de dimalcco publcidad 
,,,,"4*1000 PAGO RETENCION EN LA FUENTE ENERO DIMALCCO PUBLICIDAD , PLATAFORMA BANCOLOMBIA NO SIRVE"," $ 5,408 ",FINANCIERO,23-Feb,
,,,,bujias 298 carro oscar," $ 240,000 ",transporte,28-Jul,
,,,,revison bomba gasolina 298," $ 120,000 ",transporte,28-Jul,
,,,,filtro gasolina 298," $ 90,000 ",transporte,30-Jul,
,,,,llantas rzm 295," $ 499,800 ",transporte,29-Sep,
,,,,alineacion rzm 295," $ 45,000 ",transporte,4-Oct,
,,,,suspension tijeras bijes rzm 295," $ 550,000 ",transporte,4-Oct,
,,,,llantas 298," $ 900,000 ",transporte,2-Dec,
,,,,conector y juste centrico 295," $ 200,000 ",transporte,29-Oct,
,,,,compra microsoft ofice 365 backup informacion," $ 460,000 ",ADMINISTRATIVO,24-Feb,
,,, REEMBOLSO LOPEZ ,2 TINTAS NEGRA PARA IMPRESORA," $ 30,000 ",ADMINISTRATIVO,17-Feb, OFICINA 
,,, REEMBOLSO LOPEZ ,BOLSAS PARA LA BASURA," $ 18,400 ",ADMINISTRATIVO,17-Feb, OFICINA 
,,, REEMBOLSO LOPEZ ,PASAJES COMPRA FORMICA Y LLEVAR MUESTRA," $ 14,200 ",PRODUCCION,18-Feb, OP # 1144 
,,, REEMBOLSO LOPEZ ,"CERRADURAS,PASADOR,TOPES,SOPORTES Y TORNILLOS"," $ 89,600 ",PRODUCCION,18-Feb, OP # 1144 
,,, REEMBOLSO LOPEZ ,PAPEL PERIODICO  * KLS," $ 10,000 ",PRODUCCION,18-Feb, OP # 1130 
,,, REEMBOLSO LOPEZ ,ARANDELAS / CERRA/MTO OBRA BOD 3," $ 12,000 ",ACTIVO,19-Feb, BODEGA #3 
,,, REEMBOLSO LOPEZ ,BOTELLON DE AGUA," $ 15,000 ",ADMINISTRATIVO,19-Feb, OFICINA 
,,, REEMBOLSO LOPEZ ,RESMA DE PAPEL CARTA 3 UND," $ 40,200 ",ADMINISTRATIVO,19-Feb, OFICINA 
,,, REEMBOLSO LOPEZ ,"RESALTADORES, CUCHILLAS Y PEGANTE"," $ 13,100 ",ADMINISTRATIVO,19-Feb, OFICINA 
,,, REEMBOLSO LOPEZ ,"PUNTILLAS F25 / REMACHES, BROCAS Y ARANDELAS / CERRA/MTO OBRA BOD 3"," $ 64,250 ",PRODUCCION,20-Feb, OP # 1130 / BODEGA # 3 
,,, REEMBOLSO LOPEZ ,GRASA Y LUBRICANTES," $ 132,000 ",ADMINISTRATIVO,20-Feb, PLANTA 
,,, REEMBOLSO LOPEZ ,2 VIDRIOS TEMPLADOS 5MM," $ 91,000 ",PRODUCCION,20-Feb, OP # 1144 
,,, REEMBOLSO LOPEZ ,1 FORMICA ALMENDRA 0920 MT - SOBRE COSTO," $ 105,000 ",PRODUCCION,20-Feb, OP # 1130 
,,, REEMBOLSO LOPEZ ,6 LONAS DE MIXTO Y 1 BULTO DE CEMENTO CERRA/MTO OBRA BOD 3," $ 87,500 ",ACTIVO,20-Feb, BODEGA #3 
,,, REEMBOLSO LOPEZ ,FIJA TORNILLO / CERRA/MTO OBRA BOD 3," $ 20,000 ",ACTIVO,21-Feb, BODEGA #3 
,,, REEMBOLSO LOPEZ ,FIJA TORNILLO / CERRA/MTO OBRA BOD 3," $ 11,000 ",ACTIVO,22-Feb, BODEGA #3 
,,, REEMBOLSO LOPEZ ,1/2 BULTO DE CEMENTO CERRA/MTO OBRA BOD 3," $ 19,000 ",ACTIVO,23-Feb, BODEGA #3 
,,,,PAGO MOVISTAR SERVICO DE INTERNET Y TELEFONIA FIJA ," $ 128,390 ",ADMINISTRATIVO,23-Feb,
,,,,4*1000 PAGO MOVISTAR SERVICO DE INTERNET Y TELEFONIA FIJA , $ 514 ,FINANCIERO,23-Feb,
,,,,PAGO VANTI SERVICIO DE GAS CASA BODEGA  3," $ 21,640 ",PRODUCCION,23-Feb,
,,,,4*1000 PAGO VANTI SERVICIO DE GAS CASA BODEGA  3, $ 87 ,FINANCIERO,23-Feb,
,,,,NET CASH REINTEGRO REPUESTOS VEHICULO LIC 298 Y RZM 295  OSCAR CANTOR," $ 18,739 ",FINANCIERO,23-Feb,
,,,,PAGO SEGUROS SURAMERICANA POLIZA OTRO SI NUMERO 1 PROYECTO GRUPO AMAYA," $ 265,488 ",NOMINA,3-Mar,
,,,,4*1000 PAGO SEGUROS SURAMERICANA POLIZA OTRO SI NUMERO 1 PROYECTO GRUPO AMAYA," $ 1,062 ",FINANCIERO,3-Mar,
,,,,PAGO NOMINA 2DA QUINCENA DE FEBRERO  CAMILO DURAN," $ 1,100,000 ",NOMINA,2-Mar,
,,,,4*1000 PAGO NOMINA 2DA QUINCENA DE FEBRERO  JUAN CARLOS MARTINEZ," $ 4,400 ",FINANCIERO,2-Mar,
,,,,4*1000 PAGO NOMINA 2DA QUINCENA DE FEBRERO HENRY GONZALEZ RUIZ," $ 5,136 ",FINANCIERO,2-Mar,
,,,,ajuste caja, $ 712 ,FINANCIERO,2-Mar,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,subtotal,," $ 37,926,240 ",,,
,,,,, $ 0 ,,,
,,,,,,,,
1776," $ 7,048,250 ",20-feb., factura #1564 op#1136 efectimedios ,PAGO CESANTIAS -NTERESES DE CESANTIAS 2025  (OSCAR CANTOR-MAURICIO MEDINA 2025," $ 6,980,000 ",NOMINA,13-Feb,
,,,,NET CAS +PAGO FACTURA NUMERO342 LEANT INGENIERIA SAS   CONTRATO OBRA CIVIL DEMOLICION CASA ," $ 60,785 ",FINANCIERO,3-Mar,
,,,,4*1000 COMPRA HOMECENTER MATERIAL PARA LA OP 1142," $ 4,702 ",FINANCIERO,2-Mar,
,,,,4*1000 PAGO CUENTA DE COBRO DOS LAMINAS DE MDF PARA LA OP 1144 ," $ 1,440 ",FINANCIERO,13-Feb,
,,,,4*1000 SEGUROS BOLIVAR COTIZACION POLIZA DE CUMPLIMIENTO DE TERRANUM , $ 809 ,FINANCIERO,9-Mar,
,,,,4*1000 SEGUROS SURAMERICAN COTIZACION POLIZA DE CUMPLIMIENTO DE TERRANUM , $ 762 ,FINANCIERO,9-Mar,
,,,,ajuste caja, $ -248 ,FINANCIERO,9-Mar,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,subtotal,," $ 7,048,250 ",,,
,,,,, $ -   ,,,
,,,,,,,,
1780," $ 35,501,975 ",23-feb., corte#1 amaya iglesia los colores op#1130 fact#1574 ,COMPRA DE HIERRO PARA AMPLIACION BODEGA 3 FIGURADOS Y MALLAS," $ 12,194,194 ",ACTIVO,25-Feb,obra
,,,,PAGO LIQUIDACION CONTRATOS LABORALES  2025 DIEGO -MAURICIO- WILLIAM LOPEZ-JEFFERSON-OSCAR -JESSICA ," $ 19,918,286 ", NOMINA ,18-Dec,
,,,,PAGO NOMINA 2DA QUINCENA DE FEBRERO HENRY GONZALEZ RUIZ," $ 1,284,000 ",NOMINA,2-Mar,
,,,,PAGO NOMINA 2DA QUINCENA DE FEBRERO  JORGE RODRIGUEZ ," $ 1,230,000 ",NOMINA,2-Mar,
,,,,4*1000 PAGO NOMINA 2DA QUINCENA DE FEBRERO JORGE RODRIGUEZ ," $ 4,920 ",FINANCIERO,2-Mar,
,,,,"ATRAPALO , COMPRA DE TIQUETES AEROS BOGOTA- MEDELLIN  OSCAR CANTOR  IGLESIA DE LOS COLORES  OP 1130"," $ 428,411 ",ADMINISTRATIVO,9-Mar,
,,,,SEGUROS BOLIVAR COTIZACION POLIZA DE CUMPLIMIENTO DE TERRANUM op#1147 ," $ 202,300 ",ADMINISTRATIVO,9-Mar,
,,,,PAGO MARIO HERNANDEZ REM 228 MATERIAL PARA LA OP 1131 ," $ 192,000 ",PRODUCCION,13-Feb,
,,,,NET CASH PROVEEDOR LAMITECH  MATERIAL PARA LA OP 1142  ," $ 38,706 ",FINANCIERO,9-Mar,
,,,,4*1000 PAGO NOMINA 2DA QUINCENA DE FEBRERO  DECCY BAYONA ," $ 4,600 ",FINANCIERO,2-Mar,
,,,,4*1000 PAGO NOMINA 2DA QUINCENA DE FEBRERO   JULIO RODRIGUEZ," $ 4,320 ",FINANCIERO,2-Mar,
,,,,ajuste caja, $ 238 ,FINANCIERO,2-Mar,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,subtotal,," $ 35,501,975 ",,,
,,,,, $ -   ,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,subtotal,, $ -   ,,,
,,,,, $ -   ,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,subtotal,, $ -   ,,,
,,,,, $ -   ,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,subtotal,, $ -   ,,,
,,,,, $ -   ,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,subtotal,, $ -   ,,,
,,,,, $ -   ,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,subtotal,, $ -   ,,,
,,,,, $ -   ,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
